painting,domi_emotion,utterance_combined
gustave-dore_isaiah-s-vision-of-the-destruction-of-babylon,negative,The darkness of the painting makes me feel scared because it looks like the town has become desolate. almost like the coming of the end of the world.The dark sky and empty crumbling stones are like a  premonition of doom.This looks like a dark image of a ghost ready to attack a sleeping city.
gustave-dore_ottomans-penetrate-hungary,positive,Men are riding to their deaths in an epic battle.This historic scene is full of such intricate details and is very well done.I love the sketching of hte black and white in this and how the shadows show perfectly.
gustave-dore_paradiso,negative,The imagery is very dark and gloomy causing fear in me as i look at this piece.The building in the back has a spooky feel.The dark skies white dragons flying around is a bit scary.
gustave-dore_terrestrial-paradise,positive,They are content at being somewhere so beautiful and calm.The painting shows the three people in bright light in a dark forest.The dark and light contrast makes the figures stand out.The starkness of the white tress against the blackness is a wonderful contrast.
gustave-dore_the-confusion-of-tongues,negative,"I have no idea what this is, but definitly something to worship.This picture looks scary because everyone looks very distraught.The dark colors in this makes it feel chaotic."
gustave-dore_the-conversion-of-st-paul-1866,negative,The men are being killed by other men and that is sad.The sun rays make this look depressing.There is a lot of death and depression in this picture. i feel bad for the man who is on the ground shielding himself.
gustave-dore_the-daughter-of-herod-head-of-john-the-baptist,negative,This painting shows a daughter receiving a head on a platter which is pretty disgusting.A woman reaches out and touches a decapitated head.The man's severed head is disturbing and disgusting as it portrays a horrible execution.The violence juxtaposed with her serene posture.
gustave-dore_the-death-of-jezebel,negative,"They are throwing down a woman from the window high above onto a lynch mob on the ground.The people are being thrown out a window on top of the men below with weapons.While i realize, given the caption, that this is jezebel and she did some evil things, men have done far worse in the bible and were not thrown to the dogs. fuck sexism."
gustave-dore_the-eagle,negative,"The flight of the eagle stands out against the straight lines of the sun's rays.  it is  a fearful situation.It is kinda weird and creepy seeing a bird carrying a human.The strong blacks and the sack in the bird's mouth look scary.The bird is carrying a human body either to or from heaven, conjuring my fear of death.The eagle looks terrifying and the captive looks so prone."
gustave-dore_the-gluttons-forese,negative,"A woman tending to fairly thin men being addressed by a king.It makes me sad because it looks like there are a number of starving wretches hiding behind a rock - they look desperate for food.Different classes of people,looking down on folk.The figures below cowing makes this feel sad.The people at the bottom of the tree are skeletal looking sick and famished!"
gustave-dore_the-holy-sepulcher,positive,Astonishingly detailed and with only monochrome colors. the architecture in particular is incredibly detailed and i'm in awe at the level of artistic ability here.The details and emotion this painting brings out using only black and white is amazing.This painting looks so realistic. it's very detailed and i love how the artist used such tiny pencil strokes to create a strong feeling of structure in the image.
gustave-dore_the-inferno-canto-18-1,negative,The place looks very scary and it bothers me a lot.This is a representation of hell and how you are stuck in eternal agony.This is a reprensation of hell and how the afterlife can be hard.
gustave-dore_the-lost-cow-1852,positive,"I'm in awe of how people can paint things this realistically.  why are there cows on this mountain?As the cow looks out across the wilderness it inspires a desire to reconnect with nature.The steep snowy mountains contrast with the green of the forest, leaving the viewer in awe of nature.How the cow is standing on the edge of the beautiful mountain range. the right mix of red, blue & green bring out the beauty of this painting."
gustave-dore_walter-the-penniless-in-hungary,negative,"The ravages and pillaging of war depicted make me fear for my life.This makes me think of a more primal and savage time in history.This looks like a war scene and based on the title, it looks like many people were killed."
henryk-siemiradzki_portrait-of-ludwik-wodzicki,positive,"The man looks imposing with his tall height and black uniform.The sash hes wearing was painted perfectly, so beautiful!Amazing detail in the face and clothing. a very focused portrait of someone, impressive work."
ivan-aivazovsky_after-the-storm-moonrise-1894,positive,"Majestic scene of a small boat sailing in the moonlight.The clouds and rain look like a hugely powerful storm in in full swing, it's scary.The way the moonlight reflects on the clouds and waves."
ivan-aivazovsky_calm-on-the-mediterranean-sea-1892,positive,"The sun is bathing the whole scene in a warm glow, since its rays dominate.The still water looks very calming.  the person taking a break on the shore looks very at peace.The setting sun is creating a wonderful variety of colors on the ocean, making for a pleasant sight.The sun shining down on the calm sea makes me seem calm as well."
ivan-aivazovsky_chapel-on-the-beach,positive,"The cloudiness of this scene makes it seem dreamlike, and the overall feel just seems that you are getting a glimpse into another world.Spectacular moonlight reflecting off the water is awesome.The sunset is so beautiful on this little edge of the world."
ivan-aivazovsky_fishermen-returning-near-naples-1874,positive,"It makes me feel very adventerous.The boat is pulling into shore greeted by someone with their arms wide open, it seems like a happy reunion.It makes me feel excited because it does bring the memory of fishing to me."
ivan-aivazovsky_hurricane-at-the-sea-1850,negative,"The sky is dark, the waters are rough and the ship appears as though it is about to topple over.The fierce waves and dark clouds remind me of violent storms.The boat is at an angle that i fear it may capsize."
ivan-aivazovsky_italian-landscape-1858,positive,"The calm water and beautiful blue hues in the sky appear serene.There is a calmness that comes over me looking at the sunshine reflect off the water.The clouds are full and puffy, and the people seem perfectly still and calm in the boat.The clouds and water are beautiful."
ivan-aivazovsky_malta-valetto-harbour-1844,positive,Love scenes like this that we never see today with olden ships coming in to harbor.The ships appear to be sailing beyond the horizon for an adventure.This painting makes me think of a relaxing day next to the water in the warm summer weather.
ivan-aivazovsky_night-in-the-ukraine-1871,negative,Looks like we are in the end of time.I would hide under that tree until the coast was clear.The moonlight shining over the dark ground makes for a frightening sight.
ivan-aivazovsky_sea-1895,negative,"You can feel the fear from the crew as they pray to survive the storm.The dark skies make for a rather foreboding scene in my opinion.Despair looms over the entire painting, which seems to depict a shipwreck at center right, revealed as the sun splits through a cloud."
ivan-aivazovsky_sea-on-a-moonlit-night-1858,negative,"The lighting is very dramatic, it looks like those waters are very treacherous.This looks like the setting for a horror story set out at sea. the moon, the dark shadows, the slant of the ship, and the rough waves give a foreboding atmosphere.The dark background and violent waves appear to be threatening the ship."
ivan-aivazovsky_ship,positive,The large sails on the ship look spectacular. if one saw this sweep up onto the water's horizon it would create a sense of wonder at it's beauty and function.The ship looks grand and powerful as if returning from a great voyage.The majesty of the ship and its masts is a sight to see coming up to the shore.
ivan-aivazovsky_ships-of-columbus-1880,positive,Love the color use to create the feeling of fog and heavy air.This makes me think of a replica of a christopher columbus ship i got to go see.Old school boats that remind me of tough times.Brilliant morning light reveals majestic ships on a placid ocean.
ivan-aivazovsky_tempest-by-coast-of-nice-1885,negative,The stormy waters seem angry and hungry for this ship.This makes me scared that the ship in this storm will sink.The view of the ship in the distance surrounded by fog in the middle of a storm out at sea.
ivan-aivazovsky_the-island-of-rhodes-1861,positive,"The whole painting seems to be glowing as if it is on fire.  you almost feel that the fire could burn if you looked at it too long!The yellow hue of the sun setting makes for a surreal scene.An absolutely stunning medieval city, with two large towers standing prominently in the skyline - this landscape looks so much better than the concrete & glass industrialized landscapes we see today."
ivan-aivazovsky_the-rescue-1857,negative,I can almost hear the waves crashing against the rocks.It looks like a haunted island because of the scary dark clouds.The darker tones in this reminds me of a horror movie.
ivan-aivazovsky_view-of-the-bosporus-1878,positive,"This is a very beautiful tapestry of color and tranquility, that brings the viewer into the scape.Pushing off to sea at dawn to work for a full day of wages.The muted white color across the painting and around the ship feels like fog has settled in on the water."
ivan-aivazovsky_view-of-tiflis-1868,positive,"The sunlight begins to cascade over the city as it breaks over the mountain.So much detail in the buildings, it almost looks like a photo.The way the colors play so well of each other just makes you forget the day."
jan-matejko_henry-valois,positive,The man's facial expression and the awkwardness of his hat are funny.The mans black hat makes him appear to be fun.Foolish man posing for pic and trying to imitate his fav.actor by tilting his hat.This man seems very confident in his silly hat. it makes me laugh to see this.
jan-matejko_lukasz-dobrzanski,positive,"The medals on the label and the man’s advanced age depict accomplishment and respected status.The lighting across the face and clothes, the wrinkles around the face are really good.The beard has a lot of detail."
jan-matejko_portrait-of-alfred-potocki-1879,positive,"He has a completely black suit that perfectly conveys the texture, like i can feel it.The lighting is impressive and the technique used to depict the clothe's texture as well.The man in the painting appears to be one of prestige, and is being honored by being portrayed.This piece looks so realistic its astonishing. his clothing in particular is so well done."
jan-matejko_st-mary-s-church,positive,Such a great medieval city.  what it would have been like to walk by that amazing church as it was being erected!The buildings architecture is beautiful and the town looks very well crafted.I love the subject matter and the colors are very vibrant.
jean-leon-gerome_summer-afternoon-on-a-lake,positive,"It's very calming to see the perfectly still water while people are enjoying the weather and fishing.The calm of the water and the green tones give this piece a serene feeling.I think the artist has painted the still water very well, making for a peaceful painting."
john-atkinson-grimshaw_silvery-moonlight,positive,The coloring and setting in this picture make me want to go find it and walk down it. i seems so peaceful.The bright glow of sun in the coudy white grey sky. the houses with glowing orange lights radiating from the inside of the house gives a nostalgic feeling. the long stretch of grey blue still water make the painting have an infinte feeling.The details in the painting are gorgeously realistic that it almost looks like a photograph.A full moon on a rainy night looks rather quiet and peaceful.
john-collier_the-last-voyage-of-henry-hudson-1881,negative,These people are lost at sea or something. they are in despair and worried.The kneeling young boy appears to be begging for money and seeking assistance.These people appear to be in great distress as they are sailing into danger.This is a rough journey between icebergs and the boy seems to be pleading.
john-constable_east-bergholt-church-1811-1,positive,"The sky is calm, the building it beautiful and well taken care of.The amount of detail around the chapel is impressive and the lighting is superb.I love the look of the building and find it very interesting."
john-everett-millais_st-bartholemew-s-day,negative,The light and shadow feel threatening and the man seems to be grasping the nun tightly.  he is a threatening figure.  the iron door also feels gloomy and foreboding.  in contrast are the flowers and the monk standing in the doorway.  the composition of the scene is unsettling.A nun is on her knees embrasing a man with a sword.It looks like this nun is begging this solider to not go forward; it is heartbreaking to see.
john-hoppner_mary-robinson-as-perdita-1782,positive,"The pale skin tone brings attention to the eyes and rosie cheeks.The red in the background is a striking contrast to the black and white of the subject.The woman is pale and beautiful, her clothing expensive and rich in taste."
john-hoppner_portrait-of-harriet-viscountess-duncannon-with-her-sons-1787,positive,"The deep reds of the blankets seem to wave quite beautifully in the distance.A lot of warmth radiates from this painting, the joy of the family and the soft colors brings peace of mind.The slight view of the sky reminds me the god is in the details.The mother has her hands full as she attempts to entertain both children."
john-hoppner_sir-ralph-abercromby-1798,positive,"This man looks very distinguished. i like the details on his shoulders of his jacket.Stoic and proud, the weathered soldier displays courage and strength.The man's fancy red uniform and wavy white hair makes him seem imposing."
john-william-waterhouse_gather-ye-rosebuds-while-ye-may-1909,positive,Two women by the stream picking white flowers.The two colors of the dresses and the grass is peaceful.These three girls feels like happiness and joy while picking flowers in a beautiful landscape!
john-william-waterhouse_psyche-entering-cupid-s-garden-1903,positive,This woman's soft pink dress looks so comfortable and light.The scantily clad woman surrounded by flowers is always a relaxing and inviting viewpoint that makes one feel content.The pastels are sensuous and attractive on the eye.
joseph-wright_a-cavern-evening,positive,This painting is breathtaking and very calming. the way the light reflects on the water my imagination can see many different images.The view from inside the cave rather than outside is unique.The light emanating from the end of the tunnel reminds me that hope is always present.I like how there is beautiful white light at the end of a dark tunnel.
joseph-wright_sunset-on-the-coast-near-naples,positive,The coloring and contrast of the sunset.As the sun rises a single boat can be seen as some one fishes.The mix of dark and light colors looks very beautiful.The clouds seem to make an arched curtain over the lonely boat in the water.
joseph-wright_view-in-matlock-dale-looking-towards-black-rock-escarpment,positive,"A beautiful view of trees and mountains in the fall.This painting is bathed in the warm, mellow glow of sunlight.This looks like a friendly and welcoming valley."
joseph-wright_view-of-the-lake-of-nemi-1795,positive,Looks very peaceful and quiet. i could live here.The sunset looks very calm and the man on the horse seems to be enjoying it.Its a nice warm fuzzy filling painting with the donkey roaming in the beautiful sunset. looks peaceful.The calm clear waters and clear sky makes me feel relaxed and calm.
karl-bodmer_fort-pierre-and-the-adjacent-prairie-1839,negative,"The empty fields makes me feel rather sad and depressed, and lonely.The dark colors and how the land looks descolete.The black waters and gray sky makes the scene seem negative and depressing."
karl-bodmer_ruined-towers-overlooking-the-rhine,negative,"The clouds make it look as though we are in the midst of a storm.The grey tones and the movement of the trees and bushes seem to portend a storm brewing in the distance. the colors are foreboding, and the clouds are aggressive.The menacing grey clouds cover the sky causing a feeling of unease in the upcoming forecast."
karl-bodmer_view-of-the-godesburg-and-the-seven-mountains,positive,"Amazing, like coming across a forgotten place high up in the hills that man hasn't touched in years.The castle sits atop the hill  surrounded by a meadow.This picture reminds me of a scene from a fantasy novel.  i love how the artist drew the castle on the hill.  it is the centerpiece of the painting for me."
karl-bodmer_young-amerindian,positive,"The look on the man's face and his posture make me feel in awe of him.This indian has painted his face bright red for war and is displaying his weapon of choice in his arms.Awesome/reverant native american or other indigenous man depiction in a regal pose, well dressed in his people's garb, fur and rifle. could have been any warrior across multiple cultures.Powerful painting showing a man dressed in his cultural aboriginal clothing."
karl-bryullov_portrait-of-captain-a-m-kostinich(1),positive,"The general has very straight posture, suggesting he's well-respected.The artist has recreated a very lifelike looking picture of a man.The man's confident expression and military uniform makes him seem important."
karl-bryullov_portrait-of-v-a-kornilov-on-board-the-brig-themistocles,positive,"The man looks dashing with his military uniform and well combed hair.This man looks confident and important, since he's wearing a stately jacket.The man standing there with the uniform is very imposing."
konstantin-makovsky_cup-of-honey,positive,"The detail of this painting and the regalness of the woman inspires awe.The woman's veil looks like it's been decorated with thousands of jewels.The headdress on this woman makes her look so majestic and regal to me.This woman looks like she's very wealthy, since her clothing is so highly decorated with jewels and embroidery."
konstantin-makovsky_female-portrait-6,positive,"This woman looks very elegant since she's wearing a velvet and lace dress.The looks like it's made from black velvet and it stands out , its a good contrast to the golden/green background!The woman's face and hair is painted very realistically."
konstantin-makovsky_in-the-garden,positive,"The sunlight is bright behind the subject. she is sitting in the shade. i like the yellow hat against the dark thick tree trunk, and the white dress as a contrast to the black hair.  you feel drawn to this figure because of those contrasts.The girl's sad facial expression makes me want to go give her a hug. i feel bad for her.It's a quaint scene out in the garden as she rests."
konstantin-makovsky_romeo-and-juliet,positive,A couple sit within a varanda overlooking the sea.The presence of these two lovers seems quite lovely. i appreciate the colors that both wear.A man sits with a woman by the window over looking the sea.I imagine being able to look out the window at see the ocean while being with someone i i feel romantic about.
konstantin-makovsky_russian-beauty,negative,"She looks so sad, like she is trapped in a life she does not love.The women in the painting has such a sad face.The woman's facial expressions are so serious and sad; it makes me sad to look at.The details in the eyes bring a sad look to this girl."
konstantin-makovsky_tamara-and-demon,negative,A woman dressed in a white dress is laying down while a guy with black wings is holding her.The dark wings of the angel is very scary.The dark colours contrasted with the seemily dead woman and the winged creature give me the creeps and make me feel fear.
lev-lagorio_an-old-mill-1859,positive,The mill scene looks very calming. the colors are a nice mix with the green trees contrasted against the trees building.A beautiful summer house with a lake right behind.Looking at the old mill makes me feel at peace.The water mill and clear sky makes me feel peaceful and meditative.The trees and the stillness perceived in the paiting give me a sense of calm.
lev-lagorio_moonlit-night-at-neva-1898,positive,The streaking light on the water makes me look into the unknown like the person on shore.I feel such peace and calm viewing this boat on the water at dusk.This is so gorgeous. i love the detail and scenery. it's so real it's like a photo of the past.
louis-janmot_po-me-de-l-me-18-r-alit,positive,"The colors are so beautiful, i love her dress and the mountains in the background.The bright burnt orange of the woman is quite lovely and the backdrop is quite lovely.This is a raw moment with a woman's grief, a striking contrast to the peaceful and bright surroundings."
maxim-vorobiev_view-of-church-of-the-nativity-in-1833-1833,positive,"It looks like a very ornate temple or building.This is a solumn scene. the artist illuminates the beige cavernous interior to give it a golden hue, conveying a sense of specialness.Beautiful chandeliers are hanging from the wide ceiling.The onlookers seem to hold this event as something holy and sacred."
maxim-vorobiev_view-of-the-military-telegraph-near-varna-1829,positive,"The greens and blues of the valley are very majestic and make one long to see it.The viewer's vantae point is far away, creating an impressive landscape and feeling of viewing an important event.I think this imagery is quite beautiful. the site of a common symbol across the river would be calming."
maxim-vorobiev_visiting-two-arabian-sheikhs,positive,"The arch tells us that there is something important within it. interestingly, we are in the inside looking out.I love the red colour of the men's clothing and the patch of blue sky in the distance.The shape of the archway done in bricks is fascinating."
nikolaos-gyzis_couple,positive,"The woman and the man look like they are watching something very interesting.These two ladies wear mile long grins and seem to be moving.The man and woman appear to be having a good time together, which is arousing."
orest-kiprensky_landscape,positive,"An amazing piece of work with what was probably just a black pencil and chalk. i love the way the artist made the reflection off of the pond and the painstaking way he drew the leaves in the trees.The half statue at the front with the dark colour background makes it very outstanding and i feel very awe.The black and white and the bust makes me feel like this is a tribute to someones life, like life is grim without whoever is the bust."
orest-kiprensky_portrait-of-a-boy-1819,positive,"The boy looks very happy and healthy.The little boy is laughing to himself, as though he knows a secret.The smile on the face of the ginger-haired boy is contagious."
orest-kiprensky_portrait-of-a-kalmyk-woman-bayausta-1813,positive,"The expression on the boy's face is interesting. i also like the lines used in the background. they bring death for me.He looks a bit like a boy who's pulled a prank and has to wear the hat as punishment, based on his expression.That cap looks absolutely ridiculous. the little boy's bashful expression makes this image, though. i love it. it makes my laugh out loud.This little kid's hat is absolutely ridiculous! i can't believe people used to wear stuff like this!"
orest-kiprensky_portrait-of-a-sister-anna-schwalbe-1807,negative,"The woman's eyes are closed, as though she's really tired.Although peaceful the woman also looks as though she has been defeated.I feel this figure is both elegant and melancholy, as everything seems to skew sadly downward in this painting.The woman's gaze has fallen to the ground and the angry lines around her neck suggest her emotional pain."
orest-kiprensky_portrait-of-an-unknown-woman-with-a-kerchief-on-her-neck-1829,positive,This woman is really beautiful...i really like the detail added to her hair to make it look shiny.The woman has a confident facial expression and she is looking over her shoulder.The woman looks very elegant since her hair is spun up on her head.Her face is beautiful and her clothes and hair are perfection.
paul-cezanne_preparation-for-the-funeral-1869,negative,"The one person looks like a pasty white skeleton or ghost.The man appears to be dying, and the old woman may not be too far behind.The man lying down looks like he's dying, since his skin is such a ghastly shade of green."
paul-cezanne_still-life-with-skull-candle-and-book-1866,negative,"A human skull is on the table as an offering to the gods.I'm unsure what the meat-looking substance on the table is but with the ominous skull behind it i'd assume it's something disgusting.It's digusting to see a skull, and what appears to be a heart, on a table."
paul-delaroche_marquis-de-pastoret,positive,"I feel in awe of this heroic painting of the dramatic and historic figure, talleyrand.The man’s red silk scarf is incredibly long.I like how the red in the background matches the reds in the shimmering garments."
pavel-svinyin_at-the-plantation,negative,"On a gray day, an overseer forces two young enslaved children to work hard chopping wood with axes in hand.I feel angry because a wealthy, well dressed man is watching two girls doing physical labor. i feel like he is a feudal lord and even lascivious to some extent.Seem to represent an historical american slave scene. make me anger."
pierre-paul-prud'hon_dominique-vivant-denon,positive,The man has a comical smirk on his face even though it is a formal portrait.This guy's smile is a bit silly. he almost looks like he is holding in laughter.The smirk on the man's face is that of haughtiness.
richard-parkes-bonington_venice-the-grand-canal-1827,positive,Nice village in italy where people live on the water comfortably.The scene looks like venice since the whole city is underwater.The canals are quite lovely and i appreciate the rich blues of the sky as they peak through.
rudolf-von-alt_the-bay-of-cattaro-in-dalmatia-1840,positive,"A grand and tranquil landscape. the slightly muted colours show us this a pleasant day with hope for the future as far as the eye can see.The mountains resemble glowing white crystals. it's very pretty.I love the mountains in this, they are drawn well and give depth to this painting."
rudolf-von-alt_the-castle-of-san-lorenzo-in-ragusa-1840,positive,I feel a sense of awe from what looks like a powerful fort on top of a towering mountain.The castle perched so precariously is so very interesting.The large boulders in the hills make me feel awed at their size.
sir-lawrence-alma-tadema_bluebells,positive,The woman is in a field with thousands of lavender flowers.Her sister is not very good at hide and go seek but it's just fun to get out in the woods for a change anyway.The women look like they have been waiting for someone and they see them off in the distance. the woman laying on the blanket has a look of happiness or relief on her face.
sir-lawrence-alma-tadema_portrait-of-the-singer-george-henschel-1879,positive,"The joy of music is seen in the expression of the man.This man's face is calm, almost smiling, he appears to be enjoying himself.The young man was confident that the young lady would accept his proposal."
taras-shevchenko_architectural-project-of-private-house-facade-1860,positive,The yellow roof reminds me of a piece of gum.Super simple sketch type piece that looks like it'd live on a postcard. neat and focused for a content look.The paint looks very rectangular and specific in measurements.I find this sketch of a small yellow house to be very unique. i like the blue windows most as they stick out due to their color.
taras-shevchenko_stone-crosses-in-subotiv-1845,negative,"The crosses buried in the ground drive the point home that there is an end to every event.The yellow tones make the gray tones of the structures stand out.Just two headstones, nothing on horizon.  blank canvas surrounding the headstones."
theodore-chasseriau_the-tepidarium-1853,positive,I am excited by the erotic nature of this painting of a woman baring her breasts to the crowd.The single womans body looks like she is glowing in the sunlight as she is preforming for everyone.This painting makes me feel stimulated and energetic.
thomas-cole_distant-view-of-niagara-falls-1830,positive,The trees have red leaves and the waterfall looks so beautiful.The way the light seems to hit the falling water is quite beautiful.This is a beautiful scene of a waterfall surrounded by the colors of autumn leaves.
thomas-cole_italian-scene-composition-1833,positive,I feel a sense of awe from the backdrop with the small people in the foreground.The tree is so much taller than any of the mountains or cliffs.This scene is amazingly life like i feel like i could step into it and dance with the people on the left.
thomas-cole_study-for-the-cross-and-the-world-1847,positive,Huge viewpoint into the sun above. clear day above a strip of land then sea. lovely and exciting piece that brings one to peace here.I am excited by the contrast between the tiny human figures and the bright sun in the middle of the picture.The person looks so small compared the scene before them. the individual captures all the light.
thomas-cole_sunset-of-the-arno-1837,positive,"I feel content looking at the boat, the still water, the green trees, the tower and the sun setting.This makes me want to be on that boat, relaxing and watching the buildings go by.The setting sun over this town is very peaceful.The sun setting on the clear waters make for a pleasant sight.The color of the water contrasts peacefully with the darker background looks harmonious."
thomas-cole_tree-in-the-catskills-1844,negative,"The bark on the tree is black, so it looks deadly.I normally don't believe in ghost stories, but this tree at sunset is a nightmare in real life.It is completely dark in the woods and there's no easy way out."
vasily-tropinin_not_detected_241125,negative,The bird in dark colors mimics its sad open winged death.I feel sad for the dead bird lying on the table like a piece of meat.The dead bird is quite grotesque as it lays upon the wood. i feel terribly for it.The dark colors in the dead birds seems gloomy.
vasily-tropinin_portrait-of-k-g-ravich-1823,positive,"The man's expression resembles a character from shrek. it's somewhat amusing.His face looks like a comedian who makes fun of his own looks.This man has a lot of character in his face, and he seems like a silly dude."
viktor-vasnetsov_baptism-of-prince-vladimir-fragment-of-the-vladimir-cathedral-in-kiev-1893,positive,"The detailing on the cloth and on the columns is exquisite, and i like the techniques used to make the marble look so real.The details in the textures of the garment are well done. the way jesus catches the light in the center is unique.A saint is being bathed by a bunch of people."
viktor-vasnetsov_bayan-sketch-1880,positive,It is amazing to see the individuals all sitting quite peacefully as they listen to the man.The men have climbed to the top of the hill.These people have conquered all their battles and are now sitting at the top of a hill in victory.
viktor-vasnetsov_nestor-the-chronicler-1893,positive,The man is writing some notes in his diary.The man appears quite fixated on his work and the readings and writings he must perform.The man is writing some divine prayers in his book.
viktor-vasnetsov_oleg-s-farewell-to-his-horce-1899,negative,"The downward gaze of the ruler almost appears like he must soon make a terrible decision.Fine detail in the figures and horses are lovely - expression of the ""king"" evokes feelings of loss and sadness.The man beside the horse looks sad with his head held down low."
william-holman-hunt_the-importunate-neighbour-1895,negative,The man is banging his head against the door in regret.The man is posed as if he has been cast out of his home.The man is begging at the door for his wife/lover to allow him back home.
william-shayer_harvesters-resting,positive,The kids are relaxing outside with their pet horse and dog.I love the colors of the sky and the clothing on the people.  its such a peaceful and calm scene.The family seems quite adorable in the way they gather together for the portrait.
william-turner_departure-of-the-fleet,positive,"Even though the scene is blurry, i love how the orange and yellow colors make the scene look dreamy.The orange lighting gives it a sense of wonder and warmth.I love how the lighting and colors look like a fire."
william-turner_lake-lucerne,positive,"The sky looks like it's been bathed in the light of a rainbow.This is a really cool picture, the water is calm and like the hazy mountains in the distance.A softly overcast day, it's almost a dreamy state."
william-turner_norham-castle-on-the-tweed,positive,The colors are soothing and the scene makes me want to ride a boat down that river.The cows are happily drinking from the cool spring water.The three cows are cooling off in the water and getting a drink.I feel very content looking at the cows in the water with the magnificent building in the background.
william-turner_rome-from-mount-aventine,positive,"The lone dark tree on the of the hill in contrast to the light colors in the background.The long tree acts as an umbrella, almost as if it is protecting the beautiful earth below.Time to explore a new way of life."
william-turner_rome-from-the-vatican,positive,"This golden, wide sunlit cityscape feels epic and open and positive. it's like a utopian city scene. the hallways and architecture and nearly every aspect of this scene feels lavish and extravagant.There is so much open space in between the columns.The paintings on the ceiling are a delicate touch."
william-turner_shade-and-darkness-the-evening-of-the-deluge,negative,"A thick, fuzzy, dark green splotch is hovering overhead.The swirling brush strokes and the dark area that is broken by light feels ominous and foreboding like something is hiding in the darkness.The darkness in the sky and the line of birds are ominous."
william-turner_the-burning-of-the-houses-of-parliament-1,negative,"Makes me think of historic fires that gutted cities.The red color looks like big fire, so much negative.It's so obvious that the bridge is burning down, even though it's sort of beautiful it's terrifying."
william-turner_the-pantheon-the-morning-after-the-fire,positive,The city seems utterly vibrant as the townspeople make their way through their lives.Everybody is busy washing out the streets with water.There appears to be a lot of activity going on in this busy city scene.
william-turner_welsh-bridge-at-shrewsbury,positive,"Looks like a village that i may see in a foreign country duch as italy. beautiful architecture, with buildings that go over a bridge and the hollow part of the brige to let small boats of traffic through.The structure is quite beautiful in the way it stands over the river.The shadows and light on the architecture is detailed. i like the reflection of it in the water too.The buildings look very big and detailed. the sky has a number of big dramatic clouds."
albert-bloch_pilgrims-in-the-snow-1925,negative,"This painting saddens me because it looks like many lost souls wandering in confusion.The figures seem to be in mourning.Beautiful painting, but it appears to be a bunch of people freezing in the cold, which makes me sad.All the people look miserable."
alphonse-mucha_jan-amos-komensky-1918,positive,To be with a crowd anticipating a miracle.This makes me feel peaceful and balanced.  the sky and lone figure sitting are someone i know. gorgeous.The beautiful colors of the sky and landscape are really something to behold.
arnold-bã¶cklin_astolf-rides-away-with-his-head-lost-1873,negative,"A headless horseman chasing a wondering ghost. trying to catch him before he approaches dawn and they both vanish forever.I feel like they're running away from danger and it makes me tense.The overall feeling of the painting is dark and disturbing.The scene looks unclear, but the colors used and the action of the horse suggest violence."
arnold-bã¶cklin_meerestille-calm-sea-1887,negative,"This picture looks random and the colors and scene are gross.Bird poop, blood, pain, nakedness, what is not disgusting?Nakedness, blood, being pooped on by birds.  all kinds of yuk."
arnold-bã¶cklin_self-portrait-with-death-as-a-fiddler-1872,negative,"It feels ominous because of the colors and the skeleton hanging on to the subject.I feel fear for the man in the painting with the skeleton leaning on his shoulder.Looks like death is on his shoulders, creepy.An animated skeleton menaces a still-living man with the same music that made the skeleton become undead.He has a frightened expression on his face."
arnold-bã¶cklin_the-ride-of-death-the-fall-and-death,negative,This is dark and looks like something could be lurking in the shadows.Extremely ominous looking.The dark trees and bushes give this painting a creepy feeling.
eliseu-visconti_oreadas,positive,"It looks like everyone here is having fun naked.The dancing people with raised arms, and the tambourine being played make me feel happy like a celebration is happening which is exciting.The unfettered dancing of the forest folk is exhilarating.  dancing as nature intended it, free and unabashed.The subjects of the painting are happy and lively.A group of people having a good time prancing around naked."
felicien-rops_st-therese-as-a-philosopher,negative,"The person wrapped around the guy nailed to the cross is obviously upset. she's sad for her loss.I get the biblical reference here, but i fail to see how this is art.The woman is hugging against the guy who is tied on the cross.There is a suggestion of extreme mourning."
felix-vallotton_autumn-crocuses-1900,positive,"The big trees pop out of the field and are beautiful and seem to provide some nice shade.I love open fields, especially with a few trees thrown in, i wish i could sit under one and read a book.It reminds me of being in the prarie and being peaceful and content.The painting looks colorful.The pastel colors used are soft, earthy, and subdued."
ferdinand-hodler_jungfrau-massif-and-schwarzmonch-1911,positive,"I am guessin this is mt everest. a site thathas alwys given me a sense of awe.The mountains depicted in this painting are very beautiful.Because i live in the mountains, the painting reminds me of sunrise and the beauty of the morning light.  to be in the mountains in the morning is an amazing time, especially if there was a storm the night before."
ferdinand-hodler_the-day-1900,positive,"Makes me laugh at the poses the subjects in this painting.The poses of the subjects makes me laugh.I feel amusement because these people seem to be very relaxed, having a good time and are comfortable with themselves."
fernand-khnopff_baroness-fernand-van-der-bruggen-1900,negative,"The woman’s body just seems to fade away into nothingness at the bottom of the painting.I feel sadness because of the bland and almost transparent look of the image, but also because the person in the image does not look happy and instead looks like he/she is just enduring something.The clouded color clouding the woman's face make me think that she is fading away."
frantisek-kupka_the-way-of-silence,positive,"Amid the tombs of the pharos.This is  really cool depiction of all the sphinxes - quite unique in my mind.This makes me feel in awe because the sky looks beautiful and the monuments majestic and i would be in complete awe if i were the person in the pictures taking in all of this.The statues and vast night sky make me think of a higher power watching over everything, including the lone walker."
